id,question,is_impossible,gold_answers,main_gold_answer,predicted_answer,predicted_no_answer,exact_match,f1,bert_score,reranked_rank,chunk_id,section_title,retrieval_score,reranker_score
chunk_0025_q3,Chi fece ricostruire il Castello nel 969 e vi si insediò?,False,"['il Califfo Al-Moez', 'Califfo Al-Moez', 'Al-Moez']",il Califfo Al-Moez,"Al-Moez,",False,1,1.0,0.6793087841335961,1,chunk_0025,PERIODO SARACENO,0.8250444531440735,0.9989774227142334
chunk_0026_q1,Quanti abitanti contava circa Jachium nel periodo saraceno?,False,"['8000 abitanti', 'circa 8000 abitanti', '8000', 'circa 8000']",8000 abitanti,8000,False,1,1.0,0.6822823286056519,1,chunk_0025,PERIODO SARACENO,0.8295406699180603,0.9615068435668945
chunk_0026_q2,Quale geografo vissuto dal 1300 al 1348 menzionò Aci fra le città più riguardevoli della Sicilia?,False,"['il geografo Al-Uman', 'Al-Uman']",il geografo Al-Uman,Al-Uman,False,1,1.0,0.9976534638763042,2,chunk_0025,PERIODO SARACENO,0.8122243285179138,0.8324182033538818
chunk_0026_q3,"Chi scrisse che Aci e Catania sorgono sulla costa del Mongibello, dalla parte di Levante?",False,"[""l'arabo Idris"", 'arabo Idris', 'Idris']",l'arabo Idris,Idris,False,1,1.0,0.853196918964386,1,chunk_0026,PERIODO SARACENO,0.8621066808700562,0.9995331764221191
chunk_0026_unanswerable_1,Quale quartiere di Jachium ospitava i 334 capi famiglia arabi ricordati dal geografo Al-Uman?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9120898246765137,1,chunk_0026,PERIODO SARACENO,0.8140555024147034,0.9990686774253845
chunk_0027_q1,Quanto tempo durò il dominio arabo sul Castello di Aci?,False,['170 anni'],170 anni,67 anni,False,0,0.5,0.029816340655088425,1,chunk_0025,PERIODO SARACENO,0.8535940647125244,0.8736829161643982
chunk_0027_q2,Chi erano i figli di Tancredi che ricevettero l'investitura degli stati meridionali da Leone IX?,False,['Roberto il Guiscardo e Ruggiero'],Roberto il Guiscardo e Ruggiero,"Roberto il Guiscardo e Ruggiero,",False,1,1.0,0.9364917712628085,1,chunk_0028,PERIODO NORMANNO,0.7898777723312378,0.9997532963752747
chunk_0027_q3,Chi divenne protettore dei soldati normanni dopo essere stato loro nemico?,False,"['Leone IX', 'Pontefice Leone IX']",Leone IX,Pontefice Leone IX,False,1,1.0,0.5988737344741821,1,chunk_0028,PERIODO NORMANNO,0.8329689502716064,0.9614351391792297
chunk_0027_unanswerable_1,Quale costruzione saracena riportava il motto Cristovince citato nel testo?,True,[],,ruderi di una costruzione,False,0,0.0,0.014069120399653912,1,chunk_0027,PERIODO NORMANNO,0.8147271871566772,0.9211759567260742
chunk_0028_q1,Chi ricevette da Papa Alessandro II lo stendardo di S. Pietro durante la conquista normanna della Sicilia?,False,['Ruggiero'],Ruggiero,Ruggiero,False,1,1.0,0.9233613125907141,1,chunk_0029,PERIODO NORMANNO,0.8492715358734131,0.9976491332054138
chunk_0028_q2,Quale città fu posta sotto assedio dal Conte Ruggiero dopo aver attraversato lo stretto?,False,['Messina'],Messina,"Messina,",False,1,1.0,1.9970111864131468,1,chunk_0028,PERIODO NORMANNO,0.8313992023468018,0.9654315710067749
chunk_0028_q3,Chi era il Re di Sicilia che maltrattò il suo ammiraglio Ben-Humen?,False,"[""l'arabo Ben-Hmed"", 'arabo Ben-Hmed', 'Ben-Hmed']",l'arabo Ben-Hmed,"Ben-Hmed,",False,1,1.0,0.9321891394283739,1,chunk_0028,PERIODO NORMANNO,0.838905930519104,0.9989493489265442
chunk_0028_unanswerable_1,Quale rotta marittima seguì il Conte Ruggiero per attraversare lo stretto prima dell'assedio di Messina?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8054513931274414,1,chunk_0028,PERIODO NORMANNO,0.8300938606262207,0.5104020833969116
chunk_0029_q1,Chi inviò a Ruggiero lo stendardo di S. Pietro?,False,"['Il Papa Alessandro II', 'Papa Alessandro II', 'Alessandro II']",Il Papa Alessandro II,"Il Papa Alessandro II,",False,1,1.0,0.7865246348083019,2,chunk_0028,PERIODO NORMANNO,0.8289226293563843,0.9985747337341309
chunk_0029_q2,In quale territorio il Conte Ruggiero aveva sterminato un grosso contingente di saraceni prima di dirigersi verso Taormina?,False,"[""dal territorio d'Aci"", ""territorio d'Aci"", 'Aci', ""d'Aci""]",dal territorio d'Aci,"d'Aci,",False,1,1.0,0.6854798770109483,2,chunk_0029,PERIODO NORMANNO,0.839823842048645,0.9968204498291016
chunk_0029_q3,Dove arrivò il Conte Ruggiero per dare riposo alla truppa stremata dalla battaglia e dalla sete?,False,"['sulla pianura di Mascali', 'pianura di Mascali', 'Mascali']",sulla pianura di Mascali,"Mascali,",False,1,1.0,0.8867739610250283,2,chunk_0029,PERIODO NORMANNO,0.8352007269859314,0.9944578409194946
chunk_0029_unanswerable_1,Chi fu l'architetto incaricato dal Conte Ruggiero di ampliare il Santuario alla Madonna di Valverde?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8839210271835327,1,chunk_0035,VALVERDE,0.8494569063186646,0.9771287441253662
chunk_0030_q1,Dove si era accampato l'esercito normanno quando il Conte Ruggiero fece il voto che portò al prodigioso sgorgare dell'acqua?,False,"['sulla pianura di Mascali', 'pianura di Mascali']",sulla pianura di Mascali,"pianura di Mascali,",False,1,1.0,0.0455515633802861,1,chunk_0030,PERIODO NORMANNO,0.8401566743850708,0.9900245666503906
chunk_0030_q2,Chi fece un voto alla Madonna promettendo di erigere un Santuario in Suo onore se avesse trovato l'acqua?,False,"['il Conte Ruggiero', 'Conte Ruggiero', 'Ruggiero']",il Conte Ruggiero,Dionisio,False,0,0.0,0.4280605524654675,2,chunk_0034,VALVERDE,0.8419139385223389,0.939775288105011
chunk_0030_q3,A quanto ammontava la sproporzione numerica a favore dei saraceni durante l'attacco ai normanni?,False,['1 ad 8'],1 ad 8,1 ad 8),False,1,1.0,0.22308958508074284,1,chunk_0030,PERIODO NORMANNO,0.8472235202789307,0.8712303042411804
chunk_0031_q1,In quale anno il Gran Conte Ruggiero liberò Catania e il Castello d'Aci?,False,"['nel 1072', '1072']",nel 1072,"1072,",False,1,1.0,0.9875809096192825,3,chunk_0031,PERIODO NORMANNO,0.8522254228591919,0.9952954649925232
chunk_0031_q2,Quale repubblica marinara distrusse nel 1071 cinque navi saracene nel porto di Palermo?,False,"['la repubblica marinara di Pisa', 'Pisa', 'repubblica marinara di Pisa']",la repubblica marinara di Pisa,Pisa ebbe la sua parte. Infatti fu la flotta Pisana,False,0,0.26666666666666666,0.25660353899002075,1,chunk_0031,PERIODO NORMANNO,0.8331917524337769,0.9999711513519287
chunk_0031_q3,Chi liberò Catania e quindi il Castello d'Aci nel 1072?,False,"['il Gran Conte', 'Gran Conte']",il Gran Conte,Gran Conte,False,1,1.0,0.5477657318115234,1,chunk_0031,PERIODO NORMANNO,0.8531081676483154,0.9990278482437134
chunk_0031_unanswerable_1,Quale testimone normanno descrisse l'apparizione dei cavalieri vestiti di bianco nella battaglia di Mascali?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8844793438911438,1,chunk_0030,PERIODO NORMANNO,0.822279691696167,0.8417564630508423
chunk_0032_q1,In quale anno avvenne l'episodio di fede e carità cristiana a Vallis Virdis?,False,"['1038', 'Un giorno del 1038']",1038,"1038,",False,1,1.0,0.07841126112907659,1,chunk_0032,VALVERDE,0.8000226020812988,0.9954788684844971
chunk_0032_q2,Chi era il buono e pio uomo diretto ad Jachium che incontrò il brigante Dionisio?,False,"['Egidio da Catania', 'Egidio', 'un certo Egidio', 'un certo Egidio da Catania']",Egidio da Catania,Egidio,False,1,1.0,0.894689947956067,2,chunk_0033,VALVERDE,0.8385854959487915,0.9875636696815491
chunk_0032_q3,Quali precise parole pronunciò la misteriosa voce che giunse dall'alto in soccorso di Egidio?,False,"['Dionisio non toccare il mio devoto', '« Dionisio non toccare il mio devoto »']",Dionisio non toccare il mio devoto,« Dionisio non toccare il mio devoto,False,1,1.0,0.37972205877304077,1,chunk_0033,VALVERDE,0.8420735597610474,0.9774577617645264
chunk_0032_unanswerable_1,Quale contrada della Vallis Virdis era attraversata da Egidio da Catania prima dell'incontro con Dionisio?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.6785233616828918,1,chunk_0032,VALVERDE,0.8494211435317993,0.9923121333122253
chunk_0033_q1,Chi era il feroce brigante della Vallis Virdis che si convertì e indossò il saio?,False,['Dionisio'],Dionisio,"Dionisio,",False,1,1.0,0.9868878879933618,1,chunk_0033,VALVERDE,0.841190755367279,0.993750274181366
chunk_0033_q2,In quale luogo il pio Egidio raccontò il miracolo ricevuto?,False,"['a Jachium', 'Jachium']",a Jachium,"Jachium,",False,1,1.0,1.914506487264589,1,chunk_0033,VALVERDE,0.8372832536697388,0.9928523898124695
chunk_0033_q3,Quale mancanza ostacolava gravemente la costruzione della chiesa a Vallis Virdis?,False,"[""La mancanza assoluta d'acqua"", ""mancanza assoluta d'acqua"", ""d'acqua""]",La mancanza assoluta d'acqua,mancanza assoluta d'acqua,False,1,1.0,0.5873323678970337,2,chunk_0034,VALVERDE,0.8181765675544739,0.992429792881012
chunk_0033_unanswerable_1,Quale autore locale descrisse la processione da Jachium a Vallis Virdis dopo la conversione di Dionisio?,True,[],,Egidio,False,0,0.0,0.8576772656087996,1,chunk_0033,VALVERDE,0.8621116876602173,0.9774311184883118
chunk_0034_q1,"In quale anno il Benedettino Augerio, Vescovo di Catania, benedisse e aprì al culto il Santuario di Valverde?",False,"['nel 1040', '1040']",nel 1040,"1040,",False,1,1.0,1.976592692275517,1,chunk_0034,VALVERDE,0.867831289768219,0.9977922439575195
chunk_0034_q2,Chi benedisse e aprì al culto il Santuario di Valverde nel 1040?,False,"['il Benedettino Augerio, Vescovo di Catania', 'Benedettino Augerio, Vescovo di Catania', 'Augerio, Vescovo di Catania', 'Augerio', 'Benedettino Augerio']","il Benedettino Augerio, Vescovo di Catania","Benedettino Augerio,",False,1,1.0,1.6808154347600066,1,chunk_0034,VALVERDE,0.8458139300346375,0.9994949102401733
chunk_0034_q3,Che cosa vide in sogno Dionisio durante una notte agitatissima?,False,"['la Madonna indicargli un posto', 'Madonna indicargli un posto', 'la Madonna', 'Madonna']",la Madonna indicargli un posto,la Madonna indicargli un posto.,False,1,1.0,0.549390435218811,1,chunk_0034,VALVERDE,0.7866998910903931,0.9994561076164246
chunk_0035_q1,In quale anno il Castello di Aci Castello venne occupato nuovamente dai Saraceni?,False,"['Nel 1081', '1081']",Nel 1081,1081,False,1,1.0,0.9185223238200706,1,chunk_0036,VALVERDE,0.8291835784912109,0.999904990196228
chunk_0035_q2,Chi rioccupò il Castello di Aci Castello assieme a Catania dopo la ribellione?,False,"['il Conte Ruggiero', 'Conte Ruggiero', 'Ruggiero']",il Conte Ruggiero,Conte Ruggiero,False,1,1.0,0.9487761129457795,1,chunk_0036,VALVERDE,0.825885534286499,0.9996702671051025
chunk_0035_q3,Quale città si era ribellata ai Normanni a causa del tradimento dell'Emiro Benfort?,False,['Catania'],Catania,"Catania,",False,1,1.0,0.9864542592113139,1,chunk_0036,VALVERDE,0.7794986963272095,0.940338671207428
chunk_0035_unanswerable_1,Quale artista dipinse l'immagine della Madonna apparsa sul pilone del Santuario di Valverde?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9077174067497253,1,chunk_0035,VALVERDE,0.851830780506134,0.9755208492279053
chunk_0036_q1,"In quale anno il Conte Ruggiero concesse in demanio il Castello con la terra di Aci al Vescovo di Catania, Augerio?",False,"['Nel 1092', '1092']",Nel 1092,1092,False,1,1.0,0.9824049653871043,1,chunk_0036,VALVERDE,0.8659544587135315,0.9976490139961243
chunk_0036_q2,In quale data avvenne la traslazione del Corpo di Sant'Agata nel Castello?,False,"[""il 17 Agosto dell'anno 1126"", ""17 Agosto dell'anno 1126""]",il 17 Agosto dell'anno 1126,17 Agosto dell'anno 1126,False,1,1.0,1.1376892030239105,1,chunk_0036,VALVERDE,0.8636715412139893,0.9982519745826721
chunk_0036_q3,Chi portò da Costantinopoli il Corpo di Sant'Agata al Vescovo Maurizio?,False,"['i soldati Gilberto e Goselino', 'Gilberto e Goselino']",i soldati Gilberto e Goselino,Gilberto e Goselino,False,1,1.0,0.5545476605475415,1,chunk_0036,VALVERDE,0.8574714660644531,0.9917369484901428
chunk_0036_unanswerable_1,Quale formula esatta riportava la bolla di Papa Urbano II che confermò il possedimento al Vescovo Augerio?,True,[],,CASTRUM JACHIS CUM OMNIBUS,False,0,0.0,0.010065761103760451,1,chunk_0036,VALVERDE,0.8213708400726318,0.927836537361145
chunk_0037_q1,"In quale anno Maurizio, vescovo di Catania, accolse il venerato corpo di S. Agata nel Castello feudale di Aci Castello?",False,"['MCXXVI', ""NELL'AGOSTO MCXXVI""]",MCXXVI,MCXXVI,False,1,1.0,0.9097518713897443,1,chunk_0037,VALVERDE,0.8371273279190063,0.9999758005142212
chunk_0037_q2,In quali due date Aci-Castello indisse le grandi manifestazioni per ricordare l'avvenimento storico e sacro legato a S. Agata?,False,['Agosto 1926 e Agosto del 1951'],Agosto 1926 e Agosto del 1951,(Agosto 1926 e Agosto del 1951).,False,1,1.0,0.9944954796374077,2,chunk_0036,VALVERDE,0.8282076120376587,0.9987640380859375
chunk_0037_unanswerable_1,Quale autorità religiosa partecipò alla manifestazione di Aci-Castello dell'agosto 1951 per Sant'Agata?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.6419246792793274,1,chunk_0037,VALVERDE,0.8445329666137695,0.9954032897949219
chunk_0038_q1,In quale data l'Etna entrò in una fase convulsiva che provocò il cataclisma del 1169?,False,"['Il 4 febbraio del 1169', '4 febbraio del 1169', 'Il 4 febbraio', '4 febbraio']",Il 4 febbraio del 1169,4 febbraio,False,1,1.0,0.4866531193256378,1,chunk_0038,IL CATACLISMA,0.8480680584907532,0.9904830455780029
chunk_0038_q2,Quali città furono completamente distrutte dal terremoto e dal maremoto del 1169?,False,"['Messina, Catania e Siracusa']","Messina, Catania e Siracusa","Messina, Catania e Siracusa",False,1,1.0,1.9363771209427796,1,chunk_0038,IL CATACLISMA,0.8247237205505371,0.9924607872962952
chunk_0038_q3,"Quale struttura, fino ad allora isolata dal mare, fu unita alla terraferma dalla colata lavica del 1169?",False,"[""il Castello d'Aci"", ""Castello d'Aci""]",il Castello d'Aci,Castello d'Aci,False,1,1.0,1.473961855044763,1,chunk_0038,IL CATACLISMA,0.8358171582221985,0.518491804599762
chunk_0038_unanswerable_1,"Secondo lo scrittore siciliano Fazello, quale fu il numero esatto delle vittime causate dal terremoto e dal maremoto del 1169?",True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.609444797039032,1,chunk_0038,IL CATACLISMA,0.8261271119117737,0.925420880317688
chunk_0039_q1,In quale anno avvenne la colata lavica che raggiunse la contrada Corvo?,False,['1169'],1169,1169,False,1,1.0,0.9891193272414966,1,chunk_0039,IL CATACLISMA,0.8559043407440186,0.9984337687492371
chunk_0039_q2,Quale altezza raggiunse la colata lavica del 1169 visibile oggi nella gigantesca rupe della contrada Corvo?,False,"['circa 30 metri', '30 metri']",circa 30 metri,30 metri,False,1,1.0,0.5411339402198792,1,chunk_0039,IL CATACLISMA,0.8814696073532104,0.9998111128807068
chunk_0039_q3,"Quale barriera naturale venne colmata dalla lava, annullando l'isolamento del complesso del Castello?",False,"['il tratto di mare che lo separava dalla terraferma', 'tratto di mare che lo separava dalla terraferma', 'il tratto di mare', 'tratto di mare']",il tratto di mare che lo separava dalla terraferma,tratto di mare,False,1,1.0,0.35940757393836975,1,chunk_0039,IL CATACLISMA,0.8256713151931763,0.7435429096221924
chunk_0040_q1,In quale anno Aquilia cambiò nome in Aci-Reale per ordine di Re Filippo IV?,False,"['1642', 'anno 1642']",1642,"1642,",False,1,1.0,0.9907599043981463,1,chunk_0040,FORMAZIONE DEI BORGHI,0.8595477342605591,0.9993921518325806
chunk_0040_q2,"Quale borgata, sorta dopo la distruzione di Jachium, ebbe più sviluppo e più splendore?",False,['Aquilia'],Aquilia,Aquilia,False,1,1.0,0.9388621990074171,1,chunk_0040,FORMAZIONE DEI BORGHI,0.8145215511322021,0.9999063014984131
chunk_0040_q3,"Dopo la distruzione di Jachium, quale prefisso presero in seguito i nuclei abitati formati dagli abitanti superstiti?",False,"['il prefisso di Aci', 'prefisso di Aci', 'Aci']",il prefisso di Aci,"Aci,",False,1,1.0,0.7359771725605242,1,chunk_0040,FORMAZIONE DEI BORGHI,0.836174726486206,0.9999732971191406
chunk_0040_unanswerable_1,Quale famiglia diede il nome al primo nucleo abitato sorto dopo la dispersione degli abitanti di Jachium?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.23857153952121735,1,chunk_0040,FORMAZIONE DEI BORGHI,0.8293617963790894,0.9964110255241394
chunk_0041_q1,In quale anno il Re Tancredi restaurò il Castello di Aci Castello dopo la distruzione precedente?,False,"['nel 1189', '1189']",nel 1189,"1189,",False,1,1.0,0.951616689146249,1,chunk_0041,I VESPRI SICILIANI,0.8140970468521118,0.9996638298034668
chunk_0041_q2,Chi primeggiò nelle sommosse del 6 Aprile 1282 ad Aci e Catania contro gli Angioini?,False,"['la figura di Messer Forte Tudisco', 'Messer Forte Tudisco', 'Forte Tudisco']",la figura di Messer Forte Tudisco,Messer Forte Tudisco.,False,1,1.0,1.9908561424399522,1,chunk_0041,I VESPRI SICILIANI,0.8401411771774292,0.9995515942573547
chunk_0041_q3,Chi nominò governatore di Aci Messer Tudisco nel 1287?,False,['Re Giacomo'],Re Giacomo,"Re Giacomo,",False,1,1.0,0.9861083492687612,1,chunk_0042,I VESPRI SICILIANI,0.8209805488586426,0.9997594952583313
chunk_0041_unanswerable_1,Quale cronaca angioina racconta la restaurazione del Castello da parte di Re Tancredi nel 1189?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.6622946858406067,1,chunk_0041,I VESPRI SICILIANI,0.8209143877029419,0.9968618154525757
chunk_0042_q1,A chi lasciò il Castello l'Ammiraglio Ruggiero di Lauria dopo essere passato nel campo Angioino?,False,"['al nipote Giovanni', 'nipote Giovanni', 'Giovanni']",al nipote Giovanni,Giovanni,False,1,1.0,0.7267246246337891,1,chunk_0042,I VESPRI SICILIANI,0.8282493948936462,0.997245192527771
chunk_0042_q2,A chi Federico II restituì il Castello per ingraziarsi il Clero?,False,"['al Vescovo di Catania', 'Vescovo di Catania']",al Vescovo di Catania,Vescovo di Catania,False,1,1.0,0.9226364938076586,1,chunk_0042,I VESPRI SICILIANI,0.8444199562072754,0.9984474778175354
chunk_0042_q3,A quanto ammontava il censo annuo per cui il Castello veniva ceduto a Giovanni di Lauria?,False,"[""30 onze d'oro l'anno"", ""30 onze d'oro""]",30 onze d'oro l'anno,30 onze d'oro,False,1,1.0,0.8889785979408771,2,chunk_0042,I VESPRI SICILIANI,0.8387807011604309,0.9496744275093079
chunk_0042_unanswerable_1,Quale documento riporta il giuramento del governatore del Castello dopo l'elezione di Pietro d'Aragona?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9306395053863525,1,chunk_0042,I VESPRI SICILIANI,0.821102499961853,0.8623461127281189
chunk_0043_q1,In quale anno il Castello di Aci Castello dovette arrendersi a Re Federico II?,False,"[""il Novembre dell'anno 1297"", 'anno 1297', '1297']",il Novembre dell'anno 1297,1297,False,1,1.0,0.9670560184895294,1,chunk_0044,I VESPRI SICILIANI,0.825507640838623,0.9992789626121521
chunk_0043_q2,Chi fece costruire una colossale torre di legno per assediare il Castello di Aci Castello?,False,"['Re Federico II', 'Federico II', 'Re Federico']",Re Federico II,Re Federico II,False,1,1.0,0.508057713508606,1,chunk_0043,I VESPRI SICILIANI,0.8443429470062256,0.9912804961204529
chunk_0043_q3,Come si chiamava la passerella a guisa di ponte montata sulla torre di legno di Re Federico?,False,"['Cicogna', '« Cicogna »']",Cicogna,Cicogna,False,1,1.0,1.6638545765417803,1,chunk_0043,I VESPRI SICILIANI,0.8178094625473022,0.9668081998825073
chunk_0044_q1,"In quale anno gli armati di Lauria, stremati dal lungo assedio, furono costretti a cedere il Castello?",False,"[""il Novembre dell'anno 1297"", 'anno 1297', '1297']",il Novembre dell'anno 1297,1297,False,1,1.0,0.7929315124638379,2,chunk_0043,I VESPRI SICILIANI,0.8238369822502136,0.9937460422515869
chunk_0044_q2,Chi ottenne il Castello dopo la resa del 1297?,False,['Re Federico'],Re Federico,Re Federico,False,1,1.0,0.9900386333465576,1,chunk_0043,I VESPRI SICILIANI,0.8171417117118835,0.9789716005325317
chunk_0044_q3,In quale anno Re Federico ricevette in dono il manoscritto De Inferno della Divina Commedia?,False,"['Nel 1300', '1300']",Nel 1300,1300,False,1,1.0,0.9715738296508789,1,chunk_0044,I VESPRI SICILIANI,0.8697564601898193,0.9999351501464844
chunk_0044_unanswerable_1,Quale manoscritto conserva il testo completo del contratto di censo con Giovanni di Lauria?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8593080043792725,1,chunk_0042,I VESPRI SICILIANI,0.7991944551467896,0.2314550280570984
chunk_0045_q1,In quale anno fu conclusa la pace di Caltabellotta fra Carlo II e Federico II?,False,"['Nel 1302', '1302']",Nel 1302,1302,False,1,1.0,0.9210990894898714,1,chunk_0045,LA PACE DI CALTABELLOTTA,0.8545042276382446,0.9998713731765747
chunk_0045_q2,Chi riebbe il Castello d'Aci dopo la decisione di Giacomo d'Aragona del 1309?,False,['Margherita di Lauria'],Margherita di Lauria,Margherita di Lauria,False,1,1.0,0.9852776978386828,1,chunk_0045,LA PACE DI CALTABELLOTTA,0.8580799698829651,0.9998898506164551
chunk_0045_q3,A chi Federico II doveva consegnare i Castelli in Calabria e lungo la costa orientale della Sicilia?,False,['Carlo II'],Carlo II,Carlo II,False,1,1.0,1.9287924766540527,1,chunk_0045,LA PACE DI CALTABELLOTTA,0.8623350262641907,0.9994568228721619
chunk_0045_unanswerable_1,Quale messaggero consegnò a Ruggiero di Lauria la decisione presa dopo la pace di Caltabellotta?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.7928393483161926,1,chunk_0045,LA PACE DI CALTABELLOTTA,0.859697699546814,0.9092272520065308
chunk_0046_q1,Quali piaghe tormentarono la popolazione di Aci durante il periodo di decadenza sotto Margherita di Lauria?,False,"['la miseria e la fame', 'miseria e la fame']",la miseria e la fame,la miseria e la fame,False,1,1.0,0.7617987394332886,2,chunk_0045,LA PACE DI CALTABELLOTTA,0.8279145359992981,0.8681674599647522
chunk_0046_q2,A chi Federico II consegnò il Castello nel 1320 dopo averlo tolto a Margherita?,False,"[""Blasco d'Alagona il giovane"", ""Blasco d'Alagona""]",Blasco d'Alagona il giovane,Blasco d'Alagona il giovane.,False,1,1.0,0.6913160234689713,1,chunk_0046,LA PACE DI CALTABELLOTTA,0.8663213849067688,0.9999545812606812
chunk_0046_q3,In quale anno Federico II tolse il Castello a Margherita e lo consegnò a Blasco d'Alagona il giovane?,False,"['nel 1320', '1320']",nel 1320,1320,False,1,1.0,0.9703510192921385,1,chunk_0046,LA PACE DI CALTABELLOTTA,0.874701976776123,0.9999498128890991
chunk_0046_unanswerable_1,Quale fonte descrive lo stato delle abitazioni di Aci durante la miseria sotto Margherita di Lauria?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.9438404440879822,1,chunk_0046,LA PACE DI CALTABELLOTTA,0.8626962304115295,0.9287691116333008
chunk_0047_q1,In quale anno la pace di Caltabellotta fu stipulata?,False,"['nel 1302', '1302']",nel 1302,"1302,",False,1,1.0,0.9840562721474271,1,chunk_0047,GLI ALAGONA,0.7973164319992065,0.9847897887229919
chunk_0047_q2,Quante onze di moneta d'oro Blasco d'Alagona doveva pagare alla Chiesa come segno di vassallaggio?,False,"[""30 onze di moneta d'oro"", '30 onze', '30']",30 onze di moneta d'oro,30,False,1,1.0,0.7982873916625977,1,chunk_0047,GLI ALAGONA,0.8511615991592407,0.9998440742492676
chunk_0047_q3,In quale anno l'Imperatore Enrico VII scese a Roma con l'intenzione di farsi incoronare?,False,"['Nel 1313', '1313']",Nel 1313,1313,False,1,1.0,1.872396013164689,1,chunk_0047,GLI ALAGONA,0.7892470955848694,0.9974802136421204
chunk_0047_unanswerable_1,Quale notaio registrò l'obbligo di Blasco d'Alagona di pagare le 30 onze alla Chiesa?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.8074474334716797,1,chunk_0047,GLI ALAGONA,0.8248049020767212,0.9824410080909729
chunk_0048_q1,"In quale anno l'armata Angioina, al comando di Beltrando de Baux, decise di trasferirsi lungo la costa orientale dell'isola e attaccare Messina?",False,"['il 1326', '1326']",il 1326,1326,False,1,1.0,0.9468178262177389,1,chunk_0048,GLI ALAGONA,0.8415395021438599,0.9975281357765198
chunk_0048_q2,Chi comandava l'armata Angioina che nel 1326 si trasferì lungo la costa orientale dell'isola per attaccare Messina?,False,"['Beltrando de Baux', 'Beltrando de Baux (detto del Balzo)', 'Beltrando de Baux (detto del Balzo), conte di Montescaglioso', 'del Balzo']",Beltrando de Baux,Beltrando de Baux,False,1,1.0,1.6675121050066082,1,chunk_0048,GLI ALAGONA,0.836220383644104,0.9975898265838623
chunk_0048_q3,"Quale città, insieme al Castello, aveva resistito a tutti gli assalti dell'armata Napoletana?",False,['Catania'],Catania,Catania,False,1,1.0,0.9499651466940122,1,chunk_0048,GLI ALAGONA,0.8336426019668579,0.9964432120323181
chunk_0049_q1,"Quale comandante, infuriato per gli scherni degli abitanti, ordinò la distruzione dell'abitato di Jaci e il massacro della popolazione?",False,['Del Balzo'],Del Balzo,"Del Balzo,",False,1,1.0,0.980333628875087,2,chunk_0049,GLI ALAGONA,0.8059534430503845,0.8354727625846863
chunk_0049_q2,Quale feudatario e signore del luogo si trovava lontano da Jaci durante il saccheggio delle truppe del comandante Del Balzo?,False,"[""Blasco d'Alagona""]",Blasco d'Alagona,"Blasco d'Alagona,",False,1,1.0,0.781823753088247,1,chunk_0049,GLI ALAGONA,0.8181673288345337,0.8369497060775757
chunk_0049_q3,Cosa ordinò Blasco d'Alagona per proteggere l'abitato di Jaci da futuri attacchi a sorpresa?,False,"['che si costruissero le mura di cinta', 'le mura di cinta']",che si costruissero le mura di cinta,"che si costruissero le mura di cinta,",False,1,1.0,0.6182661140337586,2,chunk_0050,GLI ALAGONA,0.8305518627166748,0.9629203677177429
chunk_0049_unanswerable_1,Quale cronista angioino riferì le beffe degli abitanti di Aci contro i soldati del Del Balzo?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.6135518550872803,1,chunk_0049,GLI ALAGONA,0.8275364637374878,0.6185675263404846
chunk_0050_q1,In quale anno Blasco d'Alagona fu nominato Gran Giustiziere di Corte?,False,"['Nel 1337', '1337']",Nel 1337,1337,False,1,1.0,0.8930254675360629,1,chunk_0050,GLI ALAGONA,0.8384729027748108,0.9985132813453674
chunk_0050_q2,"A chi passò il Castello dopo la morte di Federico II, con l'obbligo di trasferirlo al figlio quartogenito Giovanni alla sua morte?",False,"['alla vedova di Federico II', 'vedova di Federico II']",alla vedova di Federico II,"vedova di Federico II,",False,1,1.0,0.8979038927936926,1,chunk_0050,GLI ALAGONA,0.8487028479576111,0.99989914894104
chunk_0050_q3,"In quale anno morì la regina Eleonora, vedova di Federico II?",False,"['nel 1341', '1341']",nel 1341,1341,False,1,1.0,1.9738463323365067,1,chunk_0050,GLI ALAGONA,0.8288201093673706,0.9816535115242004
chunk_0050_unanswerable_1,Quale documento stabilì la misura esatta del fossato profondo 15 metri davanti al Castello?,True,[],,La risposta non è presente nel contesto.,True,1,1.0,0.938752293586731,1,chunk_0050,GLI ALAGONA,0.77671879529953,0.021473728120326996
